128,16006,16010,16011,15935,15366,1541,517,517,617,1165,12158,16004,16004,16007,15998,15999,15998,15998,15998,16001,16002,16007,16004,16002,16002,16003,16003,16001,15994,16090,14187,13809,13440,13349,13354,13345,13529,13124,13441,13383,13613,13668,13582,13946,13896,13843,13847,14011,13684,13631,14021,14058,14209,16002,16003,16000,16003,15970,15558,13864,14056,13558,13097,10775,2413,2961,2927,3195,3396,3555,3225,3151,3389,3623,3958,3988,3973,3968,3911,4340,4123,4545,4454,4352,4715,4754,4693,4913,4918,4886,5275,5236,5317,5312,5217,5416,5417,5587,5390,5681,5748,5802,5750,6013,6342,7671,8815,9421,9427,9345,9590,9540,9508,9726,9681,9645,9500,9943,9421,9164,8941,8827,9044,9200,8952,8893,8782,8834,8909,8896,8923,8721,9413,9123,9172,8836,8890,8783,8874,8736,8854,8918,8731,8823,8898,8531,8844,8650,8466,8926,8656,8664,8605,8660,8609,8568,8273,8256,8396,8076,8445,8111,8081,7939,8144,7876,8109,7904,7679,7587,7506,7795,7525,7575,7519,7232,7195,7403,6939,7194,7422,7002,6981,6990,7120,6873,6648,6432,6432,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,16004,16008,16009,16102,15383,1541,517,514,645,1214,12163,16005,16005,15999,15997,15999,15997,15996,15998,16002,16007,16004,16002,15998,16000,16003,16001,15998,16003,15988,16056,13901,13462,13434,13482,13093,13758,13244,13181,13466,13422,13773,13804,13694,13932,13969,13796,13493,13762,13687,13908,14062,14206,16000,16003,16000,15999,15880,14808,13816,13317,13549,13018,10404,2173,3061,2949,3232,3118,3444,3236,3296,3091,3833,3656,3870,3897,4062,4040,4245,4659,4832,4538,4489,4377,4751,4655,5112,4674,4898,5304,5176,5300,5270,5149,5391,5510,5453,5751,5659,5843,5887,5474,6292,7450,9036,9377,8865,8878,9186,9396,9573,9687,9523,9748,9919,9900,9842,9585,8968,8996,9027,9007,9003,9101,8819,8896,8569,8709,9116,8880,8728,9004,9055,9104,8969,9056,8755,8704,9055,8792,8932,8550,8896,8565,8719,8886,8465,8730,8815,8672,8473,8806,8506,8608,8415,8206,8544,8313,8208,8400,7984,8337,8067,8153,7913,7806,7751,7672,7673,7628,7672,7479,7676,7201,7258,7381,7037,7261,7395,6952,7140,6768,7137,6864,6743,6875,6467,6478,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,16005,16009,16011,15998,15604,1285,517,517,643,1186,12158,16004,16005,16007,16005,16001,16001,16000,16001,15997,15999,16002,16007,16007,16005,16003,16002,16004,16003,15999,16016,15015,13645,13591,13668,13642,13381,13574,13654,13645,13533,13550,13730,13756,13685,13856,14042,13726,13921,13577,14316,14032,14982,16009,16003,16000,15985,16089,14044,13726,13544,13304,13031,10967,2123,2832,3170,3168,3363,3423,3556,3231,3414,3673,3845,3843,4230,3968,4294,5085,6137,5130,4800,4548,4589,4584,4702,4918,4968,5036,5008,5284,5308,5373,5359,5242,5441,5595,5480,5688,5691,5974,5965,7017,8702,9024,8769,7197,6674,7576,8588,9296,9543,9670,9473,9734,9871,9875,9590,9080,9135,8940,8910,8879,8975,9164,8845,8472,8745,8955,8944,9131,8930,8801,8973,9134,8786,8787,8841,8853,8734,8781,8729,8920,8701,8521,8899,8477,8834,8651,8467,8724,8954,8680,8625,8304,8582,8381,8419,8395,8327,8198,8433,7997,7977,7998,8091,7875,7461,7897,7669,7609,7544,7443,7438,7501,7188,7390,7359,6946,7413,7150,6769,6935,7080,6830,6798,6875,6558,62720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,16006,16010,16012,16112,15408,1540,516,518,639,1055,12158,16006,16008,16007,16002,16001,15999,15999,15999,16001,16002,16008,16009,16004,16003,16000,16003,16002,16001,16002,15997,16105,14286,13417,13362,13350,13312,13367,13786,13520,13563,13465,13664,13729,13605,14016,13663,14017,13700,13624,13994,14178,16006,16006,16002,15993,15897,14397,13944,13685,13770,13358,13216,10660,2115,3068,2916,3322,3304,3227,3072,3456,3456,3788,3734,3990,3855,4176,4729,6024,6470,5589,4527,4497,4513,4442,4630,4906,4888,5118,4974,5232,5207,5333,5372,5298,5569,5601,5425,5761,5652,6034,6254,8009,9094,8844,7257,6339,5901,6233,7070,8690,9380,9506,9864,9873,9886,9814,9583,9129,8813,9160,8879,9083,9027,9083,8789,8857,8800,8891,8824,8780,8961,9161,8944,8830,8828,8816,8780,8739,8940,8693,8597,8456,8779,8840,8874,8680,8555,8914,8457,8822,8588,8557,8688,8303,8417,8369,8326,8430,8103,8182,8103,7995,8037,8070,8061,7839,7645,7505,7716,7827,7599,7521,7457,7589,7199,7196,7229,7375,6970,7077,7087,6903,6745,6778,6822,6719,6532,59648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,16002,16002,16004,15903,15619,1547,525,525,641,1115,11900,16001,16001,16001,15998,16002,16005,16007,16005,15999,16000,16001,16001,15998,16001,16005,16007,16008,16006,16005,16001,15993,15639,13941,13763,13549,13379,13534,13356,13638,13351,13699,13762,14008,14012,14063,14019,13629,13711,13683,13813,14461,16000,16001,15996,16127,14337,14009,13739,13758,13707,13117,13253,10973,2196,3071,2947,3180,3367,3369,3252,3144,3362,3837,3739,4055,3955,4229,5561,6380,6081,4641,4765,4445,4417,4650,4629,5049,4840,4726,4948,5253,5287,5295,5135,5525,5488,5428,5653,5822,5644,6100,6950,8892,8810,8379,6415,6386,5967,6395,6374,7199,9135,9672,9592,9754,9864,9786,9646,9036,9183,8870,9080,9032,9138,8872,8723,8737,8891,8900,8946,8792,9091,9130,9078,9046,8746,8906,8894,8759,8814,8849,8708,8766,8825,8777,8959,8530,8862,8830,8617,8575,8523,8804,8650,8429,8322,8229,8297,8354,8112,7984,8297,8140,8016,8041,8130,7776,7925,7424,7689,7743,7537,7568,7440,7427,7551,7417,7165,7163,6914,6955,6979,6921,7143,6775,6724,6700,6596,56576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,16002,16002,16001,15992,15386,1550,525,518,644,1187,12157,15997,15996,16003,16005,16007,16004,16003,15998,15999,15999,15996,15998,16002,16006,16010,16007,16002,16000,16002,16001,15994,15905,14889,13371,13133,13439,13391,13413,13408,13551,13360,13788,13603,13982,13936,14017,13815,13808,13716,14189,15998,16002,16004,15938,15498,13883,14007,13742,13437,13552,13218,13209,10692,2137,2860,3201,3101,3451,3558,3324,3133,3408,3823,3739,3967,3970,4513,5687,6272,5472,4443,4482,4404,4860,4552,4638,4874,4869,5073,4943,5192,5142,5556,5216,5433,5480,5382,5855,5591,5745,6259,8033,9164,8608,7117,6112,6046,6123,6122,6076,6367,7632,9071,9761,9942,9645,9495,9487,9202,8845,9207,8746,9053,9136,8966,9057,8908,8716,8980,9077,9039,9066,9090,9207,8905,8477,8760,8942,8682,8701,8481,8739,8592,8496,8518,8704,9036,8912,8622,8668,8522,8596,8496,8564,8223,8576,8602,8436,8150,8105,8030,8417,8135,7971,7981,7958,7687,7640,7642,7466,7725,7757,7641,7603,7276,7274,7229,7372,7083,7090,7069,6942,6917,7036,7138,6724,6733,6616,53504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,16010,16009,16005,16109,15654,1545,516,518,618,1172,11906,16007,16000,16001,16001,16001,15998,15998,16003,16005,16008,16006,16002,16001,16000,16003,16000,16003,16005,16006,16011,16006,15992,16025,14052,13390,13546,13143,13476,13523,13436,13666,13702,13570,13854,13907,13750,13756,13605,14166,16008,16007,16002,15983,15971,14118,14055,13726,14070,13723,13432,13558,13281,10718,2141,2829,3117,3286,3092,3547,3216,3095,3559,3552,3660,4061,3872,5086,6016,6132,4849,4439,4500,4516,4416,4735,4714,4864,5073,4810,4990,5247,5129,5366,5157,5492,5388,5705,5649,5642,6140,6918,8759,8791,7562,6207,5960,6050,5970,6160,6375,5964,6816,8215,9954,9541,9807,9785,9629,8963,9173,8823,9004,9040,9146,8831,8708,9012,8836,8912,8752,9004,9051,8973,9008,9110,8814,8804,8782,9051,8909,8454,8872,8545,8885,8540,8891,8910,8465,8925,8495,8604,8648,8656,8468,8604,8227,8618,8264,8269,8350,8051,8105,8110,7969,8180,7735,7859,7443,7879,7572,7465,7522,7534,7572,7289,7209,7453,7188,7217,7350,7044,7092,6965,7074,6747,6681,6733,6642,50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,16002,16003,16002,16101,15396,1551,521,516,623,1203,11899,15999,15999,16003,16007,16008,16006,16002,16001,16000,16001,15997,15999,16004,16009,16007,16006,16004,16003,16003,16003,16001,15999,16004,14910,13759,13458,13533,13176,13649,13747,13808,13518,13381,13876,13937,13970,13658,13863,15230,16002,16002,15995,16013,14368,13895,13985,13872,13955,13625,14019,13219,12823,10913,2176,2936,2874,3322,3322,3274,3285,3172,3438,3595,3952,4067,4263,5477,5901,5589,4499,4556,4549,4471,4399,4645,4837,4618,4920,4864,5201,5225,5183,5128,5617,5204,5451,5618,5505,5718,6163,8034,8699,7706,6542,5948,6315,6009,5985,6277,6221,6275,6379,6877,8867,9688,9695,9491,9553,9081,9210,8839,8964,9213,8863,8865,8816,8848,8921,8738,9182,8767,8995,8988,8992,9208,8936,8679,8787,8817,8781,8826,8861,8616,8668,8463,8853,8791,8707,8929,8560,8731,8798,8553,8465,8493,8379,8206,8664,8099,8191,8009,8275,7940,8394,8071,7942,7709,7766,7927,7529,7498,7508,7513,7654,7312,7277,7389,6989,6993,7209,7371,6802,7018,7134,6885,6746,6777,6468,47616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,16005,16007,16011,15937,15376,1542,518,518,635,1241,11900,16004,16007,16005,16001,15996,15998,16001,15997,15996,16000,16004,16007,16003,16000,16000,16001,16000,16001,16000,16004,16007,16007,15997,15960,13847,13807,13195,13420,13616,13438,13500,13487,13419,13695,13999,13776,13758,14203,16001,16004,16006,15918,15503,13880,14205,13884,13968,13749,13494,13694,13141,13310,10514,2447,3005,2962,3097,3382,3441,3253,3181,3406,3829,3679,4073,4386,6131,5792,4655,4448,4510,4417,4490,4446,4798,4715,5014,4728,4924,5314,5230,5294,5140,5455,5590,5222,5538,5560,5538,6902,8385,8627,6943,6020,5988,6052,6025,6057,6122,6022,6242,6151,6545,7719,9524,9969,9722,9322,9205,8789,9196,8876,8852,9128,8885,8800,8737,8880,8854,8738,9058,9089,9160,8995,9172,8882,8758,8731,8814,8848,8531,8789,8758,8719,8904,8599,8567,8672,8499,8592,8507,8821,8583,8562,8451,8576,8453,8670,7997,8283,8388,7936,8104,7681,7941,8030,7700,7913,7785,7447,7702,7560,7656,7301,7321,7276,7213,7219,7300,7086,7021,6946,6922,6929,7060,6752,6746,6460,44544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,16004,16005,16002,15938,15403,1542,522,526,643,1137,12159,15998,16000,16000,15999,15998,16004,16007,16009,16004,16003,15999,15998,16001,15998,16002,16007,16008,16011,16004,16003,16001,16000,16000,15933,15417,13674,13600,13649,13380,13468,13511,13428,13860,14117,13974,13799,13687,16004,16006,16002,15991,15905,14235,13918,13866,13899,13918,13649,13796,13748,13506,12810,10959,2073,3022,2848,3119,3336,3520,3255,3134,3381,3750,3794,4003,4977,6015,5799,4439,4359,4558,4431,4511,4437,4813,4705,4928,4880,4872,5240,5128,5146,5387,5383,5536,5462,5389,5849,5910,7880,8459,7775,6372,5705,6143,5742,6031,6033,6230,6364,5974,6281,6298,6852,8697,9527,9744,9574,9159,8837,8987,9123,8841,8744,9058,8750,8920,8812,8852,8815,9153,9006,8979,9175,8841,8734,9097,8818,8903,8823,8869,8824,8813,8900,8681,8868,8643,8671,8523,8727,8866,8584,8511,8687,8409,8332,8379,8430,8152,8141,7955,8201,8383,8087,8085,7852,7843,7450,7713,7862,7480,7511,7531,7579,7258,7275,7330,7183,7231,7386,7015,7132,6866,6679,7013,6715,6700,6518,41472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
